news_id,news_title,event,location_prediction,village,district,state,date_prediction,event_type,url
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary agreed that awareness about the issue of harassment of women in public transport was a prerequisite and assured that the administration will do all that is required to do in that direction.,Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary urged a non-profit trust Kashmir Women's Collective to join hands with the administration assuring of serious and time-bound efforts to put in place a mechanism aimed at stopping the issue of harassment of women in public transport.,Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,SSP Traffic Tahir Gilani and SP Srinagar Majid Malik who were also present in a meeting to discuss the issue of harassment of women in public transport while speaking on the occasion said the issue of harassment of women in public transport indeed demands attention and expressed the eagerness of SSP Traffic Tahir Gilani and SP Srinagar Majid Malik who were also present in the meeting while speaking on the occasion's concerned departments to help and tackle the issue of harassment of women in public transport.,Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,Others including RTO Kashmir Ikramullah Tak and ADC Srinagar K K Sidha also spoke on the occasion.,Kashmir,,,,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,ADC Srinagar K K Sidha said the issue of harassment of women in public transport is a part of the larger problem of violence against women and stressed the need to resist and deal with all forms of violence.,Kashmir,,,,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,ADC Srinagar K K Sidha said an initiative of the administration which will be launched soon will do just that.,Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,Senior officers from all concerned departments of the administration were present in a meeting to discuss the issue of harassment of women in public transport.,Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,"SRINAGAR — Deputy Commissioner SRINAGAR Dr Shahid Iqbal Choudhary Thursday visited various areas across SRINAGAR to assess the water-logging situation and inspect dewatering efforts following heavy morning rainfall in SRINAGAR.“Dr Shahid said water-logging as a result of rains throws a major challenge because of deficient drainage in the district adding that the district administration is fast-tracking efforts to bridge shortfalls through a comprehensive drainage project that will address deficient drainage in the district,” an official spokesperson said.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said response mechanism to deal with the water-logging situation was fully activated soon after heavy morning rainfall in Srinagar had started adding that all concerned line departments were on the ground in efforts towards quickest possible dewatering of affected areas.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said concerned departments had been instructed to ensure swift dewatering of all roads and lanes especially those leading to important installations like hospitals and receiving stations.",,,,,"[('2019-07-25', 'Thursday')]",attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said concerted efforts ensured earliest possible dewatering of roads across SRINAGAR.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said that in addition to 80 dewatering stations and 115 mobile pumping stations of the SMC over a dozen fire tenders and pumps of the F&ES were pressed into service for dewatering efforts across SRINAGAR adding that this was in addition to 10 pumping stations of the UEED covering areas surrounding the Dal lake.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said all line departments including PWD, PHE, the SMC, PDD, the UEED and Traffic had deployed adequate men and machinery on the ground to deal with the water-logging situation.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said officers were designated as nodal officers for different zones to monitor the situation within officers's areas of jurisdiction.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary also visited various Old City areas on the occasion and tock stock of water-logging situation and dewatering efforts underway there.Senior officers from all concerned departments including SSP Traffic, ADC Srinagar, JD PMDD ExEns and field officers accompanied Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary on the occasion.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"NEW DELHI — India on Thursday played down the controversy over US President Donald Trump's claim that Prime Minister Narendra Modi asked US President Donald Trump's to mediate on the Kashmir issue, saying it is time to move on.Ministry of External Affairs spokesperson Raveesh Kumar asserted that India's relationship with the US remains very strong.US President Donald Trump's had said that US President Donald Trump's ""would love to be a mediator"" in the Kashmir issue Kashmir if US President Donald Trump's could help.",NEW DELHI,,,,"[('2019-07-25', 'Thursday')]",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""If US President Donald Trump's can do anything to help, let US President Donald Trump's know,"" US President Donald Trump's said in response to a question during Pakistan Prime Minister Imran Khan's US visit, adding that US President Donald Trump's is ready to help if the two countries ask for help.US President Donald Trump's was with Prime Minister Narendra Modi two weeks ago and we talked about the Kashmir issueKashmir.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"And Prime Minister Narendra Modi said, 'would US President Donald Trump's like to be a mediator or arbitrator?'",US,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"US President Donald Trump's said, 'where?'",US,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"(Prime Minister Narendra Modi said) 'Kashmir',"" US President Donald Trump's said.India has been consistent with India's policy that Kashmir is a bilateral issue between the two countries Pakistan and there is no scope for any role by any third party.Ministry of External Affairs spokesperson Raveesh Kumar also termed Pakistan Prime Minister Imran Khan's's remarks that 30,000-40,000 ""armed people"" who fought in Afghanistan or Kashmir were still in Pakistan Prime Minister Imran Khan's's as a ""glaring admission"".",India,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,Ministry of External Affairs spokesperson Raveesh Kumar asserted that it is time for Islamabad to take credible and irreversible action against terrorists.,Islamabad,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""It is a glaring admission by the Pakistani leadership,"" Ministry of External Affairs spokesperson Raveesh Kumar.It is time for Pakistan to take credible and irreversible action against terrorists, Ministry of External Affairs spokesperson Raveesh Kumar said.",Islamabad,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"Addressing a think-tank in Washington on Tuesday, Pakistan Prime Minister Imran Khan's said about 30,000 to 40,000 militants who had trained and fought in ""some part of Afghanistan or Kashmir"" were in Pakistan Prime Minister Imran Khan's's .",Pakistan,,,,"[('2019-07-23', 'Tuesday')]",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""It is a glaring admission by the Pakistani leadership....",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"This is not the first time that Pakistan and Pakistani leadership owned up to the presence of militant training camps and militants in Pakistan.... the presence of militant training camps and militants in Pakistan is also in public knowledge and international community knows about the presence of militant training camps and militants in Pakistan,"" Ministry of External Affairs spokesperson Raveesh Kumar said.Ministry of External Affairs spokesperson Raveesh Kumar said as Pakistan Prime Minister Imran Khan's acknowledged the presence of militant training camps and militants in Pakistan, ""it is time for militant training camps to take credible and irreversible action against militant training camps.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""""They should make sure that the safe havens and sanctuaries in Pakistan should be neutralised.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"We feel that half-hearted measures to please international community won't do,"" Ministry of External Affairs spokesperson Raveesh Kumar added.India and Afghanistan have been accusing Pakistan of providing safe haven to the Afghan Taliban, the Haqqani network, Jaish-e-Mohammed, Lashkar-e-Taiba and other militant groups.Pakistan Prime Minister Imran Khan'sthe US, also admitted to American lawmakers that successive governments in Pakistan did not tell the truth to the US, in particular in the last 15 years, that there were 40 different militant groups operating in Pakistan Prime Minister Imran Khan's's .",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""Until We came into power, successive governments in Pakistan did not have the political will, because when you talk about militant groups, Pakistan still have about 30,000-40,000 armed people who have been trained and fought in some part of Afghanistan or Kashmir,"" Pakistan Prime Minister Imran Khan's said at the US Institute of Peace.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"""We are the first government that has started disarming militant groups.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,This is the first time disarming's happening.,Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"We've taken over militant groups's institutes, militant groups's seminaries.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,"We have administrators there,"" said Pakistan Prime Minister Imran Khan'sWe.India has been making diplomatic efforts to corner Pakistan on the issue of militancy.India has not been engaging with Pakistan since early 2016 following an attack on the Indian Air Force base at Pathankot in January 2016, maintaining that talks and terror cannot go together.",Pakistan,,,,[],kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,"SRINAGAR — The salaries of the Commissioner Secretary and the Director Animal Husbandry Department Kashmir shall stand stopped if wages to a daily wager were not released within a week, the state high court said on Thursday.",SRINAGAR,,,,"[('2019-07-25', 'Thursday')]",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,"The orders were passed by a bench of Justice Ali Mohammad Magrey after hearing a petition filed by one Shahbaz Shafi Ganai who alleged violation of final order passed on 13 February 2015, in terms whereof, the Court had directed the government to take a decision regarding his absorption in the Government service with further direction that till the decision in the matter is taken, the present position of the petitioner shall not be disturbed and be paid wages regularly.The status report filed by the Director Animal Husbandry Department Kashmir Kashmir revealed that the case of the petitioner along with other casual labourers of Animal Husbandry Department stands already uploaded on the website devised by the Finance Department for the purpose of regularization.It is further stated in The status report filed by the Director, Department of Animal Husbandry, Kashmir that the present position of the petitioner stands maintained.",SRINAGAR,,,,"[('2015-02-13', '13 February 2015')]",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,"However, earned wages of the petitioner have been partly released and for the remaining part requisition has been made with the Administrative Department for release of funds.On 7 June last year after considering the fresh status report, the Commissioner Secretary was asked to ensure payment of outstanding wages to the petitioner within a period of three weeks.On  10 April this year, when the matter was again taken up for consideration, the state high court had extracted The orders and granted some more time to the respondents to ensure release of outstanding payment of wages with further direction that in the event balance  payment of wages are not released before the next date of hearing, the Director Animal Husbandry Department Kashmir Kashmir shall remain personally present in the state high court along with details of the account head of Animal Husbandry Department.",SRINAGAR,,,,"[('2019-06-07', '7 June last year'), ('2019-04-10', '10 April this year')]",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,"the Director Animal Husbandry Department Kashmir Kashmir appeared and when  asked, stated that the case for release of outstanding amount of wages is not in respect of the petitioner only, but there are number of casual labourers, whose past wages have also not been released as yet, as the requisition is made for release of funds to the Administrative Department, Government of Jammu and Kashmir.“Admittedly, the petitioner is working as casual labourer in Animal Husbandry Department and has earned the wages.",SRINAGAR,,,,[],rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,"Animal Husbandry Department may have some difficulty on account of non-availability of funds, but that does not absolve Animal Husbandry Department from the liability payment of wages to the petitioner,” the state high court observed.Counsel for the petitioner submited that the petitioner has to sustain the family of more than three dependents  and the petitioner's sole sustenance is the earnings from Animal Husbandry Department.“In order to ensure implementation of Court Order dated 13.02.2015, which has a reference to the regularization of services of the petitioner as also payment of wages, the matter stands referred to the Administrative Department, therefore , it has become necessary to ask the Commissioner Secretary to Government, Animal Husbandry Department, Civil Secretariat, SRINAGAR to ensure release of funds to the Director, Animal Husbandry Department, Kashmir, SRINAGAR within a period of one week and on receipt the Director, Animal Husbandry Department, Kashmir, Srinagar shall release funds in favour of the petitioner, the state high court said, adding, “In the event, it is noticed that funds are not released for implementation of The orders, the salaries of the Commissioner Secretary, Animal Husbandry Department, Civil Secretariat, SRINAGAR and the Director, Animal Husbandry Department, Kashmir, Srinagar shall stand stopped.” The concerned Treasury Officer as also Bank Manager, wherever details of The concerned Treasury Officer as also Bank Manager's accounts maintained, shall ensure that The concerned Treasury Officer as also Bank Manager's salary bill for the month of July is not entertained, the state high court added.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,"[('2015-02-13', '13.02.2015')]",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","SRINAGAR — Most areas here were Thursday inundated due to rainfall with officials blaming missed deadlines to fix SRINAGAR's faulty drainage system owing to paucity of funds for the mess.rainfall caused severe waterlogging in the most parts of SRINAGAR resulting in inconvenience to the public.rainfall started early Thursday morning, bringing much needed relief from the sweltering heat wave from last few days.",,,,,"[('2019-07-25', 'Thursday'), ('2019-07-25', 'early Thursday morning')]",murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","However, as rainfall continued for several hours, rainfall brought about chaos and made the commute to work a nightmare.Report said rainwater pools of different sizes were formed on the roads in different places as drainage system is mostly clogged.Pedestrians complained about waterlogging in Lal Chowk, the commercial hub of SRINAGAR as many vehicles splashed Pedestrians with muddy water.",,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","At several places, Pedestrians had to wade through ankle-height water, reports added.",,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","At some busy and important junctions including Regal Chowk, the pedestrians preferred to hire auto-rickshaw to cross the roads.",,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads",Most of the public transport went off the roads due to waterlogging which hampered the smooth movement of traffic.The problem was compounded by the defunct drainage system in various areas.,,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","the defunct drainage system in various areas, according to locals led to the waterlogging.",,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","According to reports, the Srinagar Municipal Corporation has missed the deadlines of completing various drainage projects, despite Rs 50 crore funding.The scheme covers drainage projects of various area like Shalteng (19430 mtr) at a cost of 14.77 Crore, Lal Chowk, the commercial hub of the Valley (5786 mtr) at cost of Rs 9.96, Indra Nagar (6820 mtr) at a cost of Rs 9.83 crore, Gangroh (5680 mtr) at Rs 8.80 crore, and Mallabagh (37,656 mtr).",Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","The deadline for most projects was Oct 2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh said that SMC Drainage wing couldn’t complete the drainage project in SRINAGAR due to lack of funds.",Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","“We require 1335 kilometers of drainage in SRINAGAR but SMC Drainage wing could complete only 623 and 712 is yet to be completed and for that SMC Drainage wing need at least Rs 1100 crores,” 2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh said.Due to court stay, 2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh said, SMC Drainage wing couldn’t complete the Lal Chowk, the commercial hub of the Valley de-watering project on time which results in massive water-logging in the area.",Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads",“Now SMC Drainage wing have started working on the Lal Chowk de-watering project and it will take SMC Drainage wing just a month to complete the Lal Chowk de-watering project.,Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","Then there would be no waterlogging,” 2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh said.2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh further said that the water-logging happens in metropolitan cities too.",Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","“When the water goes beyond drainage capacity, the water-logging will happen,” 2018.Executive Engineer, SMC Drainage wing, Aazad Ahmad Beigh said.",Indra Nagar,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","SMC Drainage wing has already missed a deadline for completion of the de-watering station in Lal Chowk, the commercial hub of the Valley in June 2017.The drainage system in SRINAGAR, especially in SRINAGAR, was badly hit during the 2014 floods.",Lal Chowk,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","The Housing and Urban Development Department (HUDD) has not been able to restore 2017.The drainage system in the valley, especially in Srinagar city permanently.",Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","However, the World Bank had agreed to provide funds for the restoration of 2017.The drainage system in the valley, especially in Srinagar city.",Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","“the World Bank had agreed to provide funds for 42 dewatering stations of SRINAGAR,” an official of The Housing and Urban Development Department (HUDD) said.Junaid Mattoo, Mayor of SRINAGAR, in a series of tweets blamed paucity of funds for 2017.The drainage system in the valley, especially in Srinagar city.",Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads",“Waterlogging in SRINAGAR is a consequence of decades of neglect and we can’t possibly expect Waterlogging in the city to resolve within two hours while it’s raining.,Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads",The SMC Drainage wing mobilization is optimal and we's Dewatering Units are fire fighting to the best of our Dewatering Units's capacity.,Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","we need MAJOR drainage funding!” Junaid Mattoo, Mayor of Srinagar tweetedIn the second tweet Junaid Mattoo, Mayor of Srinagar blamed people for the flood like situation.",Srinagar city,,,,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd1,"Water,Water Everywhere…Missed Deadlines,Paucity Of Funds Clogging City Roads","“Introspection!” Junaid Mattoo, Mayor of Srinagar said.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,[],murder,https://kashmirobserver.net/2019/city-news/waterwater-everywheremissed-deadlinespaucity-funds-clogging-city-roads-45050
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"DRASS — As India commemorated 20 years of the Kargil war, Army Chief General Bipin Rawat on Thursday warned Pakistan to never attempt a repeat of the ""misadventure"".Speaking at a ceremony for commemoration of 20 years of the Kargil war Kargil Vijay Diwas, Army Chief General Bipin Rawat said, ""Army Chief General Bipin Rawat's warning to Pakistan is do not ever attempt such a misadventure any time, in the future.",,,,,"[('2019-07-25', 'Thursday')]",attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"Anywhere, anytime do not think of such a misadventure.",,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"""""It was a big misadventure undertaken by the Pakistan army in 1999.",Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"Pakistan did not appreciate the will and the intent of the Indian political establishment and the Indian armed forces that we will never allow Pakistan to succeed,"" Army Chief General Bipin Rawat said.Referring to the advantageous position Pakistani infiltrators occupied during the Kargil war, Army Chief General Bipin Rawat said, ""No matter what heights Pakistani infiltrators capture we will always get back to Pakistani infiltrators and recapture those heights.",Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,This was evident during the Kargil war in 1999.,Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"""Commenting on the question of Pakistan's denial about Pakistan's involvement in Pulwama attack, Army Chief General Bipin Rawat said, ""we are aware of the truth.",Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,So we are not carried away by any statement.,Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,the truth is known to we.,Pakistan,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,Our intelligence agencies have given ample proof about what had happened in Pulwama.,Pulwama,Pulwama,Pulwama,JAMMU & KASHMIR,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
62f7ce2ed1eafd03bd6fefd2,Army Chief Warns Pak Against Repeat Of Kargil,"""When asked about manufacture of arms in India, Army Chief General Bipin Rawat said, ""Make in India has already commenced.",India,,,,[],attack,https://kashmirobserver.net/2019/local-news/army-chief-warns-pak-against-repeat-kargil-45053
